VOLK (5. AKT);ZWEITER AUFWÄRTER;1
CAMBRONNE;SERGEANT;1
CAMBRONNE;EIN KAPITÄN DER VOLTIGEURS;1
CAMBRONNE;ERSTER OFFIZIER;1
CAMBRONNE;ZWEITER OFFIZIER;1
CAMBRONNE;DRITTER OFFIZIER;1
CAMBRONNE;EIN IN DER FERNE IN DIE SCHLACHTLINIE RÜCKENDES REGIMENT;1
CAMBRONNE;LABÉDOYÈRE;1
CAMBRONNE;DROUOT;1
CAMBRONNE;EIN FLÜGELADJUTANT;1
CAMBRONNE;EIN FUSSGARDIST;1
CAMBRONNE;NEBENSTEHENDE KAMERADEN;1
CAMBRONNE;WIEDER EIN GARDIST;1
CAMBRONNE;DAS HEER;1
CAMBRONNE;EIN ADJUTANT (4. AKT);1
CAMBRONNE;ZWEITER ADJUTANT (4. AKT);1
CAMBRONNE;EIN ANDERER OFFIZIER;1
CAMBRONNE;DER HERANSPRENGENDE ADJUTANT;1
CAMBRONNE;DIE OFFIZIERE DER GARDE;1
CAMBRONNE;DIE GARDE;2
CAMBRONNE;HERZOG VON WELLINGTON;1
CAMBRONNE;EIN HERANSPRENGENDER ADJUTANT;1
CAMBRONNE;MILHAUD;1
CAMBRONNE;PÄCHTER LACOSTE;1
CAMBRONNE;EIN OFFIZIER DER GARDEGRENADIERE ZU PFERDE;1
CAMBRONNE;EIN ANDERER OFFIZIER DER GARDEGRENADIERE ZU PFERDE;1
CAMBRONNE;EIN OFFIZIER DER SUITE;1
CAMBRONNE;EIN ADJUTANT (5. AKT);1
CAMBRONNE;DRITTER ADJUTANT (5. AKT);1
CAMBRONNE;ZWEITER ADJUTANT (5. AKT);1
CAMBRONNE;EIN ANKOMMENDER ADJUTANT;1
CAMBRONNE;GARDEMUSIK;1
CAMBRONNE;EINER DER GARDEHOBOISTEN;1
CAMBRONNE;EIN ENGLISCHER DRAGONEROFFIZIER;1
CAMBRONNE;ENGLISCHE REITEREI;1
CAMBRONNE;PREUSSISCHE REITEREI;1
CAMBRONNE;DIE GRANITKOLONNE;1
ALLE ANWESENDEN;NAPOLEON;1
ALLE ANWESENDEN;BERTRAND;1
ALLE ANWESENDEN;DER POLNISCHE LEGIONSREITER;1
ALLE ANWESENDEN;DER OFFIZIER;1
ALLE ANWESENDEN;CAMBRONNE;1
DER ALTE GÄRTNER;DIE NICHTE;1
DER ALTE GÄRTNER;PIERRE;1
DER ALTE GÄRTNER;DIE DAMEN DER HALLE;1
DER ALTE GÄRTNER;EINE ANDERE DAME DER HALLE;1
DIE NICHTE;PIERRE;1
DIE NICHTE;EINE ANDERE DAME DER HALLE;1
DIE DAMEN DER HALLE;VITRY;1
DIE DAMEN DER HALLE;SAVOYARDENKNABE;1
DIE DAMEN DER HALLE;VOLK (1. AKT);1
DIE DAMEN DER HALLE;DIE NICHTE;1
DIE DAMEN DER HALLE;PIERRE;1
DIE DAMEN DER HALLE;EINE ANDERE DAME DER HALLE;2
DIE DAMEN DER HALLE;SCHNEIDERMEISTER;1
DIE DAMEN DER HALLE;FRAU DES SCHNEIDERMEISTERS;1
DIE DAMEN DER HALLE;EIN ÄLTLICHES FRAUENZIMMER;1
DIE DAMEN DER HALLE;LEUTE VERSCHIEDENEN STANDES;1
DIE DAMEN DER HALLE;VOLK (3. AKT);1
DIE DAMEN DER HALLE;EINER AUS DER MASSE;1
DIE DAMEN DER HALLE;EIN ANDERER;1
DIE DAMEN DER HALLE;EIN NEBENSTEHENDER;1
DIE DAMEN DER HALLE;EIN BÜRGER (3. AKT);1
DIE DAMEN DER HALLE;JOUVE;1
DIE DAMEN DER HALLE;EIN VORSTÄDTER;1
DIE DAMEN DER HALLE;VORSTÄDTER;1
DIE DAMEN DER HALLE;GÖTTIN DER VERNUNFT;1
DIE DAMEN DER HALLE;EIN HAUPTMANN DER GENSD'ARMES;1
DIE DAMEN DER HALLE;EIN ANKOMMENDER;1
DIE DAMEN DER HALLE;EIN KRÄMER;1
DIE DAMEN DER HALLE;FRAU DES KRÄMERS;1
EINE ANDERE DAME DER HALLE;VITRY;1
EINE ANDERE DAME DER HALLE;SAVOYARDENKNABE;1
EINE ANDERE DAME DER HALLE;VOLK (1. AKT);1
EINE ANDERE DAME DER HALLE;PIERRE;1
EINE ANDERE DAME DER HALLE;SCHNEIDERMEISTER;1
EINE ANDERE DAME DER HALLE;FRAU DES SCHNEIDERMEISTERS;1
EINE ANDERE DAME DER HALLE;LEUTE VERSCHIEDENEN STANDES;1
EINE ANDERE DAME DER HALLE;VOLK (3. AKT);1
EINE ANDERE DAME DER HALLE;EINER AUS DER MASSE;1
EINE ANDERE DAME DER HALLE;JOUVE;1
EINE ANDERE DAME DER HALLE;VORSTÄDTER;1
EINE ANDERE DAME DER HALLE;GÖTTIN DER VERNUNFT;1
EINE ANDERE DAME DER HALLE;FRAU DES KRÄMERS;1
LOUISE;VITRY;1
LOUISE;SAVOYARDENKNABE;1
LOUISE;ZEITUNGSVERBREITER;1
LOUISE;VOLK (2. AKT);1
VOLK (2. AKT);ZEITUNGSVERBREITER;1
GRÄFIN VON CHOISY;HERZOGIN VON ANGOULEME;1
MONSIEUR;OBERZEREMONIENMEISTER;1
MONSIEUR;OBERDIREKTOR DES TELEGRAPHEN;1
OBERDIREKTOR DES TELEGRAPHEN;OBERZEREMONIENMEISTER;1
MARSCHALL NEY;OBERZEREMONIENMEISTER;1
MARSCHALL NEY;MONSIEUR;1
MARSCHALL NEY;OBERDIREKTOR DES TELEGRAPHEN;1
KURIER;KÖNIG LUDWIG;1
KURIER;OBERZEREMONIENMEISTER;1
KURIER;MONSIEUR;1
KURIER;OBERDIREKTOR DES TELEGRAPHEN;1
KURIER;MARSCHALL NEY;1
EINE LINIENINFANTERIE-PATROUILLE;VITRY;1
EINE LINIENINFANTERIE-PATROUILLE;FOUCHÉ;1
EINE LINIENINFANTERIE-PATROUILLE;OFFIZIER (2. Akt);1
EIN GENSD'ARMES (2. AKT);VITRY;1
EIN GENSD'ARMES (2. AKT);EINE LINIENINFANTERIE-PATROUILLE;1
EIN GENSD'ARMES (2. AKT);FOUCHÉ;1
EIN GENSD'ARMES (2. AKT);OFFIZIER (2. Akt);1
FOUCHÉ;VITRY;1
FOUCHÉ;NAPOLEON;1
FOUCHÉ;OFFIZIER (2. Akt);1
FOUCHÉ;OFFIZIER (3. Akt);1
FOUCHÉ;HORTENSE;1
CARNOT;VITRY;1
CARNOT;CHASSECOEUR;1
CARNOT;EIN BÜRGER;1
CARNOT;EIN ANDERER BÜRGER;1
CARNOT;NAPOLEON;1
CARNOT;DER OFFIZIER;1
CARNOT;EINE LINIENINFANTERIE-PATROUILLE;1
CARNOT;EIN GENSD'ARMES (2. AKT);1
CARNOT;FOUCHÉ;2
CARNOT;OFFIZIER (2. Akt);1
CARNOT;OFFIZIER (3. Akt);1
CARNOT;HORTENSE;1
CARNOT;EIN OFFIZIER;1
CARNOT;EIN KAMMERHERR;1
CARNOT;EINE ORDONNANZ;1
CARNOT;EINE ANDERE ORDONNANZ;1
CARNOT;DIE SCHREIBENDEN;1
OFFIZIER (2. Akt);VITRY;1
DER EMIGRANT;VITRY;1
DER EMIGRANT;SAVOYARDENKNABE;1
DER EMIGRANT;VOLK (1. AKT);1
DER EMIGRANT;DIE DAMEN DER HALLE;1
DER EMIGRANT;EINE ANDERE DAME DER HALLE;1
DER EMIGRANT;SCHNEIDERMEISTER;1
DER EMIGRANT;FRAU DES SCHNEIDERMEISTERS;1
DER EMIGRANT;EIN ÄLTLICHES FRAUENZIMMER;1
DER EMIGRANT;LEUTE VERSCHIEDENEN STANDES;1
DER EMIGRANT;VOLK (3. AKT);1
DER EMIGRANT;DER NEBENSTEHENDE;1
DER EMIGRANT;EINER AUS DER MASSE;1
DER EMIGRANT;EIN ANDERER;1
DER EMIGRANT;EIN NEBENSTEHENDER;1
DER EMIGRANT;EIN BÜRGER (3. AKT);1
DER EMIGRANT;JOUVE;1
DER EMIGRANT;EIN VORSTÄDTER;1
DER EMIGRANT;VORSTÄDTER;1
DER EMIGRANT;GÖTTIN DER VERNUNFT;1
DER EMIGRANT;EIN HAUPTMANN DER GENSD'ARMES;1
DER EMIGRANT;EIN ANKOMMENDER;1
DER EMIGRANT;EIN KRÄMER;1
DER EMIGRANT;FRAU DES KRÄMERS;1
SCHNEIDERMEISTER;VITRY;1
SCHNEIDERMEISTER;VOLK (1. AKT);1
SCHNEIDERMEISTER;VOLK (3. AKT);1
SCHNEIDERMEISTER;VORSTÄDTER;1
FRAU DES SCHNEIDERMEISTERS;VITRY;1
FRAU DES SCHNEIDERMEISTERS;SAVOYARDENKNABE;1
FRAU DES SCHNEIDERMEISTERS;VOLK (1. AKT);1
FRAU DES SCHNEIDERMEISTERS;SCHNEIDERMEISTER;1
FRAU DES SCHNEIDERMEISTERS;LEUTE VERSCHIEDENEN STANDES;1
FRAU DES SCHNEIDERMEISTERS;VOLK (3. AKT);1
FRAU DES SCHNEIDERMEISTERS;JOUVE;1
FRAU DES SCHNEIDERMEISTERS;VORSTÄDTER;1
FRAU DES SCHNEIDERMEISTERS;GÖTTIN DER VERNUNFT;1
EIN ÄLTLICHES FRAUENZIMMER;VITRY;1
EIN ÄLTLICHES FRAUENZIMMER;SAVOYARDENKNABE;1
EIN ÄLTLICHES FRAUENZIMMER;VOLK (1. AKT);1
EIN ÄLTLICHES FRAUENZIMMER;EINE ANDERE DAME DER HALLE;1
EIN ÄLTLICHES FRAUENZIMMER;SCHNEIDERMEISTER;1
EIN ÄLTLICHES FRAUENZIMMER;FRAU DES SCHNEIDERMEISTERS;1
EIN ÄLTLICHES FRAUENZIMMER;LEUTE VERSCHIEDENEN STANDES;1
EIN ÄLTLICHES FRAUENZIMMER;VOLK (3. AKT);1
EIN ÄLTLICHES FRAUENZIMMER;EINER AUS DER MASSE;1
EIN ÄLTLICHES FRAUENZIMMER;JOUVE;1
EIN ÄLTLICHES FRAUENZIMMER;VORSTÄDTER;1
EIN ÄLTLICHES FRAUENZIMMER;GÖTTIN DER VERNUNFT;1
EIN ÄLTLICHES FRAUENZIMMER;FRAU DES KRÄMERS;1
LEUTE VERSCHIEDENEN STANDES;VITRY;1
LEUTE VERSCHIEDENEN STANDES;SAVOYARDENKNABE;1
LEUTE VERSCHIEDENEN STANDES;VOLK (1. AKT);1
LEUTE VERSCHIEDENEN STANDES;SCHNEIDERMEISTER;1
LEUTE VERSCHIEDENEN STANDES;VOLK (3. AKT);1
LEUTE VERSCHIEDENEN STANDES;VORSTÄDTER;1
VOLK (3. AKT);VORSTÄDTER;1
VOLK (3. AKT);VOLK (4. AKT);1
DER NEBENSTEHENDE;VITRY;1
DER NEBENSTEHENDE;SAVOYARDENKNABE;1
DER NEBENSTEHENDE;VOLK (1. AKT);1
DER NEBENSTEHENDE;DIE DAMEN DER HALLE;1
DER NEBENSTEHENDE;EINE ANDERE DAME DER HALLE;1
DER NEBENSTEHENDE;SCHNEIDERMEISTER;1
DER NEBENSTEHENDE;FRAU DES SCHNEIDERMEISTERS;1
DER NEBENSTEHENDE;EIN ÄLTLICHES FRAUENZIMMER;1
DER NEBENSTEHENDE;LEUTE VERSCHIEDENEN STANDES;1
DER NEBENSTEHENDE;VOLK (3. AKT);1
DER NEBENSTEHENDE;EINER AUS DER MASSE;1
DER NEBENSTEHENDE;EIN ANDERER;1
DER NEBENSTEHENDE;EIN NEBENSTEHENDER;1
DER NEBENSTEHENDE;EIN BÜRGER (3. AKT);1
DER NEBENSTEHENDE;JOUVE;1
DER NEBENSTEHENDE;EIN VORSTÄDTER;1
DER NEBENSTEHENDE;VORSTÄDTER;1
DER NEBENSTEHENDE;GÖTTIN DER VERNUNFT;1
DER NEBENSTEHENDE;EIN HAUPTMANN DER GENSD'ARMES;1
DER NEBENSTEHENDE;EIN ANKOMMENDER;1
DER NEBENSTEHENDE;EIN KRÄMER;1
DER NEBENSTEHENDE;FRAU DES KRÄMERS;1
EINER AUS DER MASSE;VITRY;1
EINER AUS DER MASSE;SAVOYARDENKNABE;1
EINER AUS DER MASSE;VOLK (1. AKT);1
EINER AUS DER MASSE;SCHNEIDERMEISTER;1
EINER AUS DER MASSE;FRAU DES SCHNEIDERMEISTERS;1
EINER AUS DER MASSE;LEUTE VERSCHIEDENEN STANDES;1
EINER AUS DER MASSE;VOLK (3. AKT);1
EINER AUS DER MASSE;JOUVE;1
EINER AUS DER MASSE;VORSTÄDTER;1
EINER AUS DER MASSE;GÖTTIN DER VERNUNFT;1
EINER AUS DER MASSE;FRAU DES KRÄMERS;1
EIN ANDERER;VITRY;1
EIN ANDERER;SAVOYARDENKNABE;1
EIN ANDERER;VOLK (1. AKT);1
EIN ANDERER;EINE ANDERE DAME DER HALLE;1
EIN ANDERER;SCHNEIDERMEISTER;1
EIN ANDERER;FRAU DES SCHNEIDERMEISTERS;1
EIN ANDERER;EIN ÄLTLICHES FRAUENZIMMER;1
EIN ANDERER;LEUTE VERSCHIEDENEN STANDES;1
EIN ANDERER;VOLK (3. AKT);1
EIN ANDERER;EINER AUS DER MASSE;1
EIN ANDERER;EIN NEBENSTEHENDER;1
EIN ANDERER;EIN BÜRGER (3. AKT);1
EIN ANDERER;JOUVE;1
EIN ANDERER;EIN VORSTÄDTER;1
EIN ANDERER;VORSTÄDTER;1
EIN ANDERER;GÖTTIN DER VERNUNFT;1
EIN ANDERER;EIN HAUPTMANN DER GENSD'ARMES;1
EIN ANDERER;EIN ANKOMMENDER;1
EIN ANDERER;EIN KRÄMER;1
EIN ANDERER;FRAU DES KRÄMERS;1
EIN NEBENSTEHENDER;VITRY;1
EIN NEBENSTEHENDER;SAVOYARDENKNABE;1
EIN NEBENSTEHENDER;VOLK (1. AKT);1
EIN NEBENSTEHENDER;EINE ANDERE DAME DER HALLE;1
EIN NEBENSTEHENDER;SCHNEIDERMEISTER;1
EIN NEBENSTEHENDER;FRAU DES SCHNEIDERMEISTERS;1
EIN NEBENSTEHENDER;EIN ÄLTLICHES FRAUENZIMMER;1
EIN NEBENSTEHENDER;LEUTE VERSCHIEDENEN STANDES;1
EIN NEBENSTEHENDER;VOLK (3. AKT);1
EIN NEBENSTEHENDER;EINER AUS DER MASSE;1
EIN NEBENSTEHENDER;JOUVE;1
EIN NEBENSTEHENDER;EIN VORSTÄDTER;1
EIN NEBENSTEHENDER;VORSTÄDTER;1
EIN NEBENSTEHENDER;GÖTTIN DER VERNUNFT;1
EIN NEBENSTEHENDER;FRAU DES KRÄMERS;1
ALLE;VITRY;1
ALLE;CHASSECOEUR;1
ALLE;SAVOYARDENKNABE;1
ALLE;VOLK (1. AKT);1
ALLE;DIE DAMEN DER HALLE;1
ALLE;EINE ANDERE DAME DER HALLE;1
ALLE;DER EMIGRANT;1
ALLE;SCHNEIDERMEISTER;1
ALLE;FRAU DES SCHNEIDERMEISTERS;1
ALLE;EIN ÄLTLICHES FRAUENZIMMER;1
ALLE;LEUTE VERSCHIEDENEN STANDES;1
ALLE;VOLK (3. AKT);1
ALLE;DER NEBENSTEHENDE;1
ALLE;EINER AUS DER MASSE;1
ALLE;EIN ANDERER;1
ALLE;EIN NEBENSTEHENDER;1
ALLE;EIN BÜRGER (3. AKT);1
ALLE;JOUVE;1
ALLE;EIN VORSTÄDTER;1
ALLE;VORSTÄDTER;1
ALLE;GÖTTIN DER VERNUNFT;1
ALLE;EIN HAUPTMANN DER GENSD'ARMES;1
ALLE;EIN ANKOMMENDER;1
ALLE;EIN KRÄMER;1
ALLE;FRAU DES KRÄMERS;1
ALLE;BLÜCHER;1
ALLE;DER MAJOR;1
ALLE;ERSTER JÄGER;1
ALLE;VIERTER JÄGER;1
ALLE;DRITTER JÄGER;1
ALLE;ZWEITER JÄGER;1
ALLE;SECHSTER JÄGER;1
ALLE;FÜNFTER JÄGER;1
ALLE;MARKETENDERIN;1
ALLE;DIE JÄGER;1
ALLE;DER UNTEROFFIZIER;1
ALLE;BOURMONT;1
EIN BÜRGER (3. AKT);VITRY;1
EIN BÜRGER (3. AKT);SAVOYARDENKNABE;1
EIN BÜRGER (3. AKT);VOLK (1. AKT);1
EIN BÜRGER (3. AKT);EINE ANDERE DAME DER HALLE;1
EIN BÜRGER (3. AKT);SCHNEIDERMEISTER;1
EIN BÜRGER (3. AKT);FRAU DES SCHNEIDERMEISTERS;1
EIN BÜRGER (3. AKT);EIN ÄLTLICHES FRAUENZIMMER;1
EIN BÜRGER (3. AKT);LEUTE VERSCHIEDENEN STANDES;1
EIN BÜRGER (3. AKT);VOLK (3. AKT);2
EIN BÜRGER (3. AKT);EINER AUS DER MASSE;1
EIN BÜRGER (3. AKT);EIN NEBENSTEHENDER;1
EIN BÜRGER (3. AKT);JOUVE;2
EIN BÜRGER (3. AKT);EIN VORSTÄDTER;2
EIN BÜRGER (3. AKT);VORSTÄDTER;1
EIN BÜRGER (3. AKT);GÖTTIN DER VERNUNFT;1
EIN BÜRGER (3. AKT);EIN HAUPTMANN DER GENSD'ARMES;1
EIN BÜRGER (3. AKT);EIN KRÄMER;1
EIN BÜRGER (3. AKT);FRAU DES KRÄMERS;1
EIN BÜRGER (3. AKT);SCHILDWACHE;1
EIN BÜRGER (3. AKT);OFFIZIER DER GARDEGRENADIERE ZU FUSS;1
EIN BÜRGER (3. AKT);OFFIZIER DER POLNISCHEN LANZENREITER;1
EIN BÜRGER (3. AKT);HORTENSE;1
EIN ANDRER BÜRGER (3. AKT);VOLK (3. AKT);1
EIN ANDRER BÜRGER (3. AKT);EIN BÜRGER (3. AKT);1
EIN ANDRER BÜRGER (3. AKT);JOUVE;1
EIN ANDRER BÜRGER (3. AKT);EIN VORSTÄDTER;1
EIN ANDRER BÜRGER (3. AKT);SCHILDWACHE;1
EIN ANDRER BÜRGER (3. AKT);OFFIZIER DER GARDEGRENADIERE ZU FUSS;1
EIN ANDRER BÜRGER (3. AKT);OFFIZIER DER POLNISCHEN LANZENREITER;1
EIN ANDRER BÜRGER (3. AKT);HORTENSE;1
JOUVE;VITRY;1
JOUVE;SAVOYARDENKNABE;2
JOUVE;VOLK (1. AKT);1
JOUVE;SCHNEIDERMEISTER;1
JOUVE;LEUTE VERSCHIEDENEN STANDES;1
JOUVE;VOLK (3. AKT);3
JOUVE;VORSTÄDTER;1
JOUVE;SCHILDWACHE;1
JOUVE;OFFIZIER DER GARDEGRENADIERE ZU FUSS;1
JOUVE;OFFIZIER DER POLNISCHEN LANZENREITER;1
JOUVE;VOLK (4. AKT);1
JOUVE;TRUPPEN;1
EIN VORSTÄDTER;VITRY;1
EIN VORSTÄDTER;SAVOYARDENKNABE;1
EIN VORSTÄDTER;VOLK (1. AKT);1
EIN VORSTÄDTER;EINE ANDERE DAME DER HALLE;1
EIN VORSTÄDTER;SCHNEIDERMEISTER;1
EIN VORSTÄDTER;FRAU DES SCHNEIDERMEISTERS;1
EIN VORSTÄDTER;EIN ÄLTLICHES FRAUENZIMMER;1
EIN VORSTÄDTER;LEUTE VERSCHIEDENEN STANDES;1
EIN VORSTÄDTER;VOLK (3. AKT);2
EIN VORSTÄDTER;EINER AUS DER MASSE;1
EIN VORSTÄDTER;JOUVE;2
EIN VORSTÄDTER;VORSTÄDTER;1
EIN VORSTÄDTER;GÖTTIN DER VERNUNFT;1
EIN VORSTÄDTER;FRAU DES KRÄMERS;1
EIN VORSTÄDTER;SCHILDWACHE;1
EIN VORSTÄDTER;OFFIZIER DER GARDEGRENADIERE ZU FUSS;1
EIN VORSTÄDTER;OFFIZIER DER POLNISCHEN LANZENREITER;1
EIN VORSTÄDTER;HORTENSE;1
GÖTTIN DER VERNUNFT;VITRY;1
GÖTTIN DER VERNUNFT;SAVOYARDENKNABE;1
GÖTTIN DER VERNUNFT;VOLK (1. AKT);1
GÖTTIN DER VERNUNFT;SCHNEIDERMEISTER;1
GÖTTIN DER VERNUNFT;LEUTE VERSCHIEDENEN STANDES;1
GÖTTIN DER VERNUNFT;VOLK (3. AKT);1
GÖTTIN DER VERNUNFT;JOUVE;1
GÖTTIN DER VERNUNFT;VORSTÄDTER;1
EIN HAUPTMANN DER GENSD'ARMES;VITRY;1
EIN HAUPTMANN DER GENSD'ARMES;SAVOYARDENKNABE;1
EIN HAUPTMANN DER GENSD'ARMES;VOLK (1. AKT);1
EIN HAUPTMANN DER GENSD'ARMES;EINE ANDERE DAME DER HALLE;1
EIN HAUPTMANN DER GENSD'ARMES;SCHNEIDERMEISTER;1
EIN HAUPTMANN DER GENSD'ARMES;FRAU DES SCHNEIDERMEISTERS;1
EIN HAUPTMANN DER GENSD'ARMES;EIN ÄLTLICHES FRAUENZIMMER;1
EIN HAUPTMANN DER GENSD'ARMES;LEUTE VERSCHIEDENEN STANDES;1
EIN HAUPTMANN DER GENSD'ARMES;VOLK (3. AKT);1
EIN HAUPTMANN DER GENSD'ARMES;EINER AUS DER MASSE;1
EIN HAUPTMANN DER GENSD'ARMES;EIN NEBENSTEHENDER;1
EIN HAUPTMANN DER GENSD'ARMES;JOUVE;1
EIN HAUPTMANN DER GENSD'ARMES;EIN VORSTÄDTER;1
EIN HAUPTMANN DER GENSD'ARMES;VORSTÄDTER;1
EIN HAUPTMANN DER GENSD'ARMES;GÖTTIN DER VERNUNFT;1
EIN HAUPTMANN DER GENSD'ARMES;EIN KRÄMER;1
EIN HAUPTMANN DER GENSD'ARMES;FRAU DES KRÄMERS;1
EIN ANKOMMENDER;VITRY;1
EIN ANKOMMENDER;SAVOYARDENKNABE;1
EIN ANKOMMENDER;VOLK (1. AKT);1
EIN ANKOMMENDER;EINE ANDERE DAME DER HALLE;1
EIN ANKOMMENDER;SCHNEIDERMEISTER;1
EIN ANKOMMENDER;FRAU DES SCHNEIDERMEISTERS;1
EIN ANKOMMENDER;EIN ÄLTLICHES FRAUENZIMMER;1
EIN ANKOMMENDER;LEUTE VERSCHIEDENEN STANDES;1
EIN ANKOMMENDER;VOLK (3. AKT);1
EIN ANKOMMENDER;EINER AUS DER MASSE;1
EIN ANKOMMENDER;EIN NEBENSTEHENDER;1
EIN ANKOMMENDER;EIN BÜRGER (3. AKT);1
EIN ANKOMMENDER;JOUVE;1
EIN ANKOMMENDER;EIN VORSTÄDTER;1
EIN ANKOMMENDER;VORSTÄDTER;1
EIN ANKOMMENDER;GÖTTIN DER VERNUNFT;1
EIN ANKOMMENDER;EIN HAUPTMANN DER GENSD'ARMES;1
EIN ANKOMMENDER;EIN KRÄMER;1
EIN ANKOMMENDER;FRAU DES KRÄMERS;1
EIN KRÄMER;VITRY;1
EIN KRÄMER;SAVOYARDENKNABE;1
EIN KRÄMER;VOLK (1. AKT);1
EIN KRÄMER;EINE ANDERE DAME DER HALLE;1
EIN KRÄMER;SCHNEIDERMEISTER;1
EIN KRÄMER;FRAU DES SCHNEIDERMEISTERS;1
EIN KRÄMER;EIN ÄLTLICHES FRAUENZIMMER;1
EIN KRÄMER;LEUTE VERSCHIEDENEN STANDES;1
EIN KRÄMER;VOLK (3. AKT);1
EIN KRÄMER;EINER AUS DER MASSE;1
EIN KRÄMER;EIN NEBENSTEHENDER;1
EIN KRÄMER;JOUVE;1
EIN KRÄMER;EIN VORSTÄDTER;1
EIN KRÄMER;VORSTÄDTER;1
EIN KRÄMER;GÖTTIN DER VERNUNFT;1
EIN KRÄMER;FRAU DES KRÄMERS;1
FRAU DES KRÄMERS;VITRY;1
FRAU DES KRÄMERS;SAVOYARDENKNABE;1
FRAU DES KRÄMERS;VOLK (1. AKT);1
FRAU DES KRÄMERS;SCHNEIDERMEISTER;1
FRAU DES KRÄMERS;FRAU DES SCHNEIDERMEISTERS;1
FRAU DES KRÄMERS;LEUTE VERSCHIEDENEN STANDES;1
FRAU DES KRÄMERS;VOLK (3. AKT);1
FRAU DES KRÄMERS;JOUVE;1
FRAU DES KRÄMERS;VORSTÄDTER;1
FRAU DES KRÄMERS;GÖTTIN DER VERNUNFT;1
ALTER GARDEGRENADIER;VOLK (3. AKT);1
ALTER GARDEGRENADIER;EIN BÜRGER (3. AKT);1
ALTER GARDEGRENADIER;EIN ANDRER BÜRGER (3. AKT);1
ALTER GARDEGRENADIER;JOUVE;1
ALTER GARDEGRENADIER;EIN VORSTÄDTER;1
ALTER GARDEGRENADIER;EIN ANDERER ALTER GARDEGRENADIER;1
ALTER GARDEGRENADIER;SCHILDWACHE;1
ALTER GARDEGRENADIER;OFFIZIER DER GARDEGRENADIERE ZU FUSS;1
ALTER GARDEGRENADIER;OFFIZIER DER POLNISCHEN LANZENREITER;1
ALTER GARDEGRENADIER;HORTENSE;1
ALTER GARDEGRENADIER;DIE OFFIZIERE;1
EIN ANDERER ALTER GARDEGRENADIER;VOLK (3. AKT);1
EIN ANDERER ALTER GARDEGRENADIER;EIN BÜRGER (3. AKT);1
EIN ANDERER ALTER GARDEGRENADIER;EIN ANDRER BÜRGER (3. AKT);1
EIN ANDERER ALTER GARDEGRENADIER;JOUVE;1
EIN ANDERER ALTER GARDEGRENADIER;EIN VORSTÄDTER;1
EIN ANDERER ALTER GARDEGRENADIER;SCHILDWACHE;1
EIN ANDERER ALTER GARDEGRENADIER;OFFIZIER DER GARDEGRENADIERE ZU FUSS;1
EIN ANDERER ALTER GARDEGRENADIER;OFFIZIER DER POLNISCHEN LANZENREITER;1
EIN ANDERER ALTER GARDEGRENADIER;HORTENSE;1
SCHILDWACHE;VOLK (3. AKT);1
OFFIZIER DER GARDEGRENADIERE ZU FUSS;VOLK (3. AKT);1
OFFIZIER DER GARDEGRENADIERE ZU FUSS;SCHILDWACHE;1
OFFIZIER DER GARDEGRENADIERE ZU FUSS;OFFIZIER DER POLNISCHEN LANZENREITER;1
OFFIZIER DER POLNISCHEN LANZENREITER;VOLK (3. AKT);1
OFFIZIER DER POLNISCHEN LANZENREITER;SCHILDWACHE;1
HORTENSE;NAPOLEON;2
HORTENSE;OFFIZIER (3. Akt);1
HORTENSE;VOLK (3. AKT);1
HORTENSE;JOUVE;1
HORTENSE;SCHILDWACHE;1
HORTENSE;OFFIZIER DER GARDEGRENADIERE ZU FUSS;1
HORTENSE;OFFIZIER DER POLNISCHEN LANZENREITER;1
DIE OFFIZIERE;VOLK (3. AKT);1
DIE OFFIZIERE;EIN BÜRGER (3. AKT);1
DIE OFFIZIERE;EIN ANDRER BÜRGER (3. AKT);1
DIE OFFIZIERE;JOUVE;1
DIE OFFIZIERE;EIN VORSTÄDTER;1
DIE OFFIZIERE;EIN ANDERER ALTER GARDEGRENADIER;1
DIE OFFIZIERE;SCHILDWACHE;1
DIE OFFIZIERE;OFFIZIER DER GARDEGRENADIERE ZU FUSS;1
DIE OFFIZIERE;OFFIZIER DER POLNISCHEN LANZENREITER;1
DIE OFFIZIERE;HORTENSE;1
EIN OFFIZIER;VITRY;1
EIN OFFIZIER;NAPOLEON;2
EIN OFFIZIER;FOUCHÉ;1
EIN OFFIZIER;OFFIZIER (3. Akt);1
EIN OFFIZIER;HORTENSE;1
EIN OFFIZIER;EINE ORDONNANZ;1
EIN OFFIZIER;EINE ANDERE ORDONNANZ;1
EIN OFFIZIER;SERGEANT;1
EIN OFFIZIER;ERSTER OFFIZIER;1
EIN OFFIZIER;ZWEITER OFFIZIER;1
EIN OFFIZIER;LABÉDOYÈRE;1
EIN OFFIZIER;NEBENSTEHENDE KAMERADEN;1
EIN OFFIZIER;WIEDER EIN GARDIST;1
EIN OFFIZIER;ZWEITER ADJUTANT (4. AKT);1
EIN KAMMERHERR;NAPOLEON;1
EIN KAMMERHERR;FOUCHÉ;1
EIN KAMMERHERR;OFFIZIER (3. Akt);1
EIN KAMMERHERR;HORTENSE;1
EIN KAMMERHERR;EIN OFFIZIER;1
EIN KAMMERHERR;EINE ORDONNANZ;1
EIN KAMMERHERR;EINE ANDERE ORDONNANZ;1
EINE ORDONNANZ;NAPOLEON;1
